name,slug,url,sku,price,categories,manufacturer,composition,cas_number,function,dosage_form,synonym,quality,einecs
Labrafil M 2130 CS,labrafil-m-2130-cs,https://www.pharmaexcipients.com/product/labrafil-m-2130-cs/,PE387,0,,Gattefosse,"Consists mainly of mono-, di- and triglycerides and PEG-6 (MW 300) mono- and diesters of lauric (C12) and stearic (C18) acids",57107-95-6,"Topical emulsion, microemulsion, and foam. Self-emulsifying lipid formulation for oral applications. Capsule molding.",Oral,,USP-NF/EP,NOT- AP-PL.
Labrafil M 2125 CS,labrafilm-2125-cs,https://www.pharmaexcipients.com/product/labrafilm-2125-cs/,PE386,0,,Gattefosse,"Consists of mono-, di- and triglycerides and PEG-6 (MW 300) mono- and diesters of linoleic (C18:2) acid",61789-25-1,emulsion (SEDDS). Co-emulsifier in topic; i.e.,"emulgel; microemulsion and foam); Oral; Self-emulsifying lipid formulation for oral applications. Soft/hard gelatin capsule filling, vials.",,USP-NF/EP,NOT- AP-PL.
Labrafil M 1944 CS,labrafilm-1944-cs,https://www.pharmaexcipients.com/product/labrafilm-1944-cs/,PE385,0,,Gattefosse,"Consists of mono-, di- and triglycerides and PEG-6 (MW 300) mono- and diesters of oleic (C18:1) acid",69071-70-1,Solubilizer for poorly-soluble API and bioavailability enhancer Single excipient formulation system,Parenteral; Topical,,USP-NF/EP,NOT- AP-PL.
Labrafac PG,labrafac-pg,https://www.pharmaexcipients.com/product/labrafac-pg/,PE384,0,,Gattefosse,Consists of propylene glycol esters of caprylic (C8) and capric (C10) acids; Propylene glycol dicaprolate/dicaprate; Propylene glycol dicaprylocaprate,57-55-6,"Topical ointment, emulsion, microemulsion, and foam.",Topical,,USP-NF/EP,
Labrafac Lipophile WL 1349,labrafac-lipophile-wl-1349,https://www.pharmaexcipients.com/product/labrafac-lipophile-wl-1349/,PE383,0,,Gattefosse,Consists of medium-chain triglycerides of caprylic (C8) and capric (C10) acids,,"Oily and self-emulsifying lipid formulation for oral applications.; Parenteral solution.; Topical ointment, emulsion, microemulsion, and foam.",Oral; Parenteral; Topical,,USP-NF/EP,
Gelucire 50/13,gelucire-50-13,https://www.pharmaexcipients.com/product/gelucire-50-13/,PE382,0,,Gattefosse,"Consists of mono, di- and triglycerides and PEG-32 (MW 1500) mono- and diesters of palmitic (C16) and stearic (C18) acids; Polyoxylglycerides",,Melt processes: granulation and capsule molding; Self-emulsifying lipid formulation for oral applications.,Oral,,USP-NF/EP,
Geloil SC,geloil-sc,https://www.pharmaexcipients.com/product/geloil-sc/,PE381,0,,Gattefosse,glyceryl distearate and polyglyceryl-3 dioleate; refined soybean oil,8001-22-7,Vehicle to suspend pharmaceutical ingredients in soft gelatin capsule.,Oral,,USP-NF/EP,
Geleol Mono and Diglycerides,geleol-mono-and-diglycerides,https://www.pharmaexcipients.com/product/geleol-mono-and-diglycerides/,PE380,0,,Gattefosse,"Glyceryl Monostearate; mono-, di- and triesters of palmitic (C16) and stearic (C18) acids",,Coating agent for taste masking; Consistency agent; Modified release matrix former for capsule,Oral; Topical,,USP-NF,
Compritol HD5 ATO,compritol-hd5-ato,https://www.pharmaexcipients.com/product/compritol-hd5-ato/,PE379,0,,Gattefosse,"mono, di-and triglycerides; PEG-8 mono- and di- esters of (C22) behenic acid",,Lubricant; Wetting Agent,Oral,,USP-NF/EP/Ch.P,
Compritol 888 Pellets,compritol-888-pellets,https://www.pharmaexcipients.com/product/compritol-888-pellets/,PE378,0,,Gattefosse,Glyceryl dibehenate,,A glyceride with a high melting point used as consistency agent in topical formulations.Consistency agent for oily phase in topical formulations.Topical emulsion; Ointments.; oleogel,Oral,,USP-NF/EP/Ch.P,
Compritol 888 ATO,compritol-888-ato,https://www.pharmaexcipients.com/product/compritol-888-ato/,PE377,0,,Gattefosse,Glyceryl dibehenate,,Coating Agent; Lipid carrier former; Lubricant,Oral; Topical,,USP-NF,
Capryol PGMC,capryol-pgmc,https://www.pharmaexcipients.com/product/capryol-pgmc/,PE376,0,,Gattefosse,Propylene glycol monocaprylate (type I),57-55-6,Cosurfactant; Solubilizer,Oral; Topical,,NF,
Ashland EC N100,ashland-ec-n100,https://www.pharmaexcipients.com/product/ashland-ec-n100/,PE374,0,,Ashland,Ethylcellulose,9004-57-3,,,,EP; JP; USP,
Ashland EC N50,ashland-ec-n50,https://www.pharmaexcipients.com/product/ashland-ec-n50/,PE373,0,,Ashland,Ethylcellulose,9004-57-3,,,,EP; JP; USP,
Ashland EC N45,ashland-ec-n45,https://www.pharmaexcipients.com/product/ashland-ec-n45/,PE372,0,,Ashland,Ethylcellulose,9004-57-3,,,,EP; JP; USP,
Ashland EC N20,ashland-ec-n20,https://www.pharmaexcipients.com/product/ashland-ec-n20/,PE371,0,,Ashland,Ethylcellulose,9004-57-3,,,,EP; JP; USP,
Ashland EC N14,ashland-ec-n14,https://www.pharmaexcipients.com/product/ashland-ec-n14/,PE370,0,,Ashland,Ethylcellulose,9004-57-3,,,,EP; JP; USP,
Ashland EC N10,ashland-ec-n10,https://www.pharmaexcipients.com/product/ashland-ec-n10/,PE369,0,,Ashland,Ethylcellulose,9004-57-3,,,,EP; JP; USP,
Ashland EC N7,ashland-ec-n7,https://www.pharmaexcipients.com/product/ashland-ec-n7/,PE368,0,,Ashland,Ethylcellulose,9004-57-3,,,,EP; JP; USP,
Ashland EC N4,ashland-ec-n4,https://www.pharmaexcipients.com/product/ashland-ec-n4/,PE367,0,,Ashland,N-methyl-2-pyrrolidone,9004-57-3,as well as parenteral and topical veterinary products.; It is used as a solubilizer and penetration enhancer in human parenteral and topical-dosage forms,,,EP; JP; USP,
pharmasolve,pharmasolve,https://www.pharmaexcipients.com/product/pharmasolve/,PE366,0,,Ashland,Cyclodextrin derivatives,872-50-4,,,,EP; JP; USP,
Cavitron W7 HP7 Pharma,cavitron-w7-hp7pharma,https://www.pharmaexcipients.com/product/cavitron-w7-hp7pharma/,PE365,0,,Ashland,Cyclodextrin derivatives,,,,,EP; JP; USP,
Aqualon 7L2P,aqualon-7l2p,https://www.pharmaexcipients.com/product/aqualon-7l2p/,PE364,0,,Ashland,sodium carboxymethylcellulose (CMC),9004-32-4,and lotions; as a stabilizer; as a thickener; as a thickener and suspending aid;; Creams; gelling agent; protective colloid and film-former; in syrups and suspensions; thickener and film-former; in jellies and salves; Typical uses for CMC are in ointments,Tablets,,EP; JP; USP,
Aqualon CMC 7LF PH BET,aqualon-cmc-7lf-ph-bet,https://www.pharmaexcipients.com/product/aqualon-cmc-7lf-ph-bet/,PE363,0,,Ashland,sodium carboxymethylcellulose (CMC),9004-32-4,and lotions; as a stabilizer; as a thickener; as a thickener and suspending aid;; Creams; gelling agent; protective colloid and film-former; in syrups and suspensions; thickener and film-former; in jellies and salves; Typical uses for CMC are in ointments,Tablets,,EP; JP; USP,
Blanose 7LP EP,blanose-7lp-ep,https://www.pharmaexcipients.com/product/blanose-7lp-ep/,PE362,0,,Ashland,sodium carboxymethylcellulose (CMC),9004-32-4,and lotions; as a stabilizer; as a thickener; as a thickener and suspending aid;; Creams; gelling agent; protective colloid and film-former; in syrups and suspensions; thickener and film-former; in jellies and salves; Typical uses for CMC are in ointments,Tablets,,EP; JP; USP,
Blanose 7M1F PH,blanose-7m1f-ph,https://www.pharmaexcipients.com/product/blanose-7m1f-ph/,PE361,0,,Ashland,sodium carboxymethylcellulose (CMC),9004-32-4,and lotions; as a stabilizer; as a thickener; as a thickener and suspending aid;; Creams; gelling agent; protective colloid and film-former; in syrups and suspensions; thickener and film-former; in jellies and salves; Typical uses for CMC are in ointments,Tablets,,EP; JP; USP,
Blanose 7MF PH,blanose-7mf-ph,https://www.pharmaexcipients.com/product/blanose-7mf-ph/,PE360,0,,Ashland,sodium carboxymethylcellulose (CMC),9004-32-4,and lotions; as a stabilizer; as a thickener; as a thickener and suspending aid;; Creams; gelling agent; protective colloid and film-former; in syrups and suspensions; thickener and film-former; in jellies and salves; Typical uses for CMC are in ointments,Tablets,,EP; JP; USP,
Blanose 12M8P,blanose-12m8p,https://www.pharmaexcipients.com/product/blanose-12m8p/,PE359,0,,Ashland,sodium carboxymethylcellulose (CMC),9004-32-4,and lotions; as a stabilizer; as a thickener; as a thickener and suspending aid;; Creams; gelling agent; protective colloid and film-former; in syrups and suspensions; thickener and film-former; in jellies and salves; Typical uses for CMC are in ointments,Tablets,,EP; JP; USP,
Vegelight 1214LC,vegelight-1214lc,https://www.pharmaexcipients.com/product/vegelight-1214lc/,PE358,0,,GRANT INDUSTRIES,Dimethyl Isosorbide,,Anti-Acne Lotions; Anti-Aging Peptide Serums.; It is globally available for use in Transdermal; Skin Lighteners; Topical OTC Pharmaceuticals Topical Vitamins; Veterinary Products,Creams; Ointments; Transdermals.,,,
NATURAL SALICYCLIC ACID,natural-salicyclic-acid,https://www.pharmaexcipients.com/product/natural-salicyclic-acid/,PE357,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 16 &#8211; 18,pharm-a-spheres-16-18,https://www.pharmaexcipients.com/product/pharm-a-spheres-16-18/,PE356,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,Sugar Spheres,EP; USP/NF,
PHARM-A-SPHERES 16 &#8211; 20,pharm-a-spheres-16-20,https://www.pharmaexcipients.com/product/pharm-a-spheres-16-20/,PE355,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 18 &#8211; 20,pharm-a-spheres-18-20,https://www.pharmaexcipients.com/product/pharm-a-spheres-18-20/,PE354,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 20 &#8211; 25,pharm-a-spheres-20-25,https://www.pharmaexcipients.com/product/pharm-a-spheres-20-25/,PE353,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 25 &#8211; 30,pharm-a-spheres-25-30,https://www.pharmaexcipients.com/product/pharm-a-spheres-25-30/,PE352,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 30 &#8211; 35,pharm-a-spheres-30-35,https://www.pharmaexcipients.com/product/pharm-a-spheres-30-35/,PE351,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 35 &#8211; 40,pharm-a-spheres-35-40,https://www.pharmaexcipients.com/product/pharm-a-spheres-35-40/,PE350,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 35 &#8211; 45,pharm-a-spheres-35-45,https://www.pharmaexcipients.com/product/pharm-a-spheres-35-45/,PE349,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 35 &#8211; 50,pharm-a-spheres-35-50,https://www.pharmaexcipients.com/product/pharm-a-spheres-35-50/,PE348,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 40 &#8211; 45,pharm-a-spheres-40-45,https://www.pharmaexcipients.com/product/pharm-a-spheres-40-45/,PE347,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 40 &#8211; 50,pharm-a-spheres-40-50,https://www.pharmaexcipients.com/product/pharm-a-spheres-40-50/,PE346,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 40 &#8211; 60,pharm-a-spheres-40-60,https://www.pharmaexcipients.com/product/pharm-a-spheres-40-60/,PE345,0,,pharm-a-spheres GmbH,Starch; Sucrose,92004-84-7,Drug-free cores for multi-particulate; sustained-release formulations,Sustained-release tablets,,EP; USP/NF,
PHARM-A-SPHERES 170 &#8211; 100,pharm-a-spheres-170-100,https://www.pharmaexcipients.com/product/pharm-a-spheres-170-100/,PE344,0,,pharm-a-spheres GmbH,Dicalcium Phosphate Anhydrous; Granular (Tricalcium Phosphate ),7757-93-9,and difficult to compress tablets; botanical dietary supplements; chewable; Multivitamins,and Tablets; botanical dietary supplements; Chewable; Multivitamins,,FCC,
NUTRA TAB,nutra-tab,https://www.pharmaexcipients.com/product/nutra-tab/,PE343,0,,Innophos,Dicalcium Phosphate Anhydrous; Granular (Tricalcium Phosphate ),7757-93-9,Soft chews and gummies,Soft chews and gummies,,FCC,
VERSACAL MP,versacal-mp,https://www.pharmaexcipients.com/product/versacal-mp/,PE342,0,,Innophos,Dicalcium Phosphate Anhydrous; Granular (Tricalcium Phosphate ),7757-93-9,Filler in wet granulation particularly antacid formulations for its buffer action. Used in nutritional drinks and for formulations requiring calcium / phosphorus fortification,Tablets,,EP; USP/NF,
CALIPHARM T,calipharm-t,https://www.pharmaexcipients.com/product/calipharm-t/,PE341,0,,Innophos,Dicalcium Phosphate Anhydrous; Granular (Tricalcium Phosphate ),7757-93-9,glidant due to its high surface area and carrier of actives. Ideal for formulations requiring high calcium content; Tablet and capsule diluent for direct compression,Capsules; Glidant; Tablets,,EP; USP/NF,
TRI-TAB,tri-tab,https://www.pharmaexcipients.com/product/tri-tab/,PE340,0,,Innophos,Dicalcium Phosphate Anhydrous; Granular,7757-93-9,Filler in wet granulation; vitamin premixes and nutritional drinks,Tablets,,EP; JP; USP/NF,
CALIPHARM D,calipharm-d,https://www.pharmaexcipients.com/product/calipharm-d/,PE339,0,,Innophos,Dicalcium Phosphate Anhydrous; Granular,7757-93-9,blend densifier; Tablet and capsule diluent for direct compression; tablet punch polishing agent; time-release agent and a carrier of actives,Capsules; Tablets,,EP; JP; USP/NF,
DI-TAB,di-tab,https://www.pharmaexcipients.com/product/di-tab/,PE338,0,,Innophos,Dicalcium Phosphate Anhydrous; Granular,7757-93-9,Filler in wet granulation; vitamin premixes and nutritional drinks,Tablets,,EP; JP; USP/NF,
CALIPHARM A,calipharm-a,https://www.pharmaexcipients.com/product/calipharm-a/,PE337,0,,Innophos,Dicalcium Phosphate Anhydrous; Granular,7757-93-9,Tablet and capsule diluent for direct compression. Is non-hygroscopic and stable at room temperature resulting in better product stability,Capsules; Tablets,,EP; JP; USP/NF,
ALUTAB,a-tab,https://www.pharmaexcipients.com/product/a-tab/,PE336,0,,IMERYS,Talc,,High surface area lubricant for tablet presses; prevents binding during compression as well as ejection and guarantees smooth crack-free results; reduces friction,Tablets,,?USP/NF; EP; JP,
LUZENAC PHARMA UM,luzenac-pharma-um,https://www.pharmaexcipients.com/product/luzenac-pharma-um/,PE335,0,,IMERYS,Talc,,Anti-tacking agent for tablet coating; eliminates stickiness during drying and reduces coating time; prevents agglomerations in the coater,Tablets,,?USP/NF; EP; JP,
LUZENAC PHARMA M,luzenac-pharma-m,https://www.pharmaexcipients.com/product/luzenac-pharma-m/,PE334,0,,IMERYS,Talc,14807-96-6,anti-tacking agent and lubricant in various dosage forms; Glidant,Glidant; Lubricant,,?USP/NF; EP; JP,
LUZENAC PHARMA,luzenac-pharma,https://www.pharmaexcipients.com/product/luzenac-pharma/,PE333,0,,IMERYS,Calcium Carbonate; Low Lead,471-34-1,mineral supplements and production of calcium derivatives; osteoporosis treatment; Tablet and capsule diluent. Also used in antacid preparations,Capsules; Tablets,,EP; JP; USP/NF,
SCORALITE LL 250,scoralite-ll-250,https://www.pharmaexcipients.com/product/scoralite-ll-250/,PE332,0,,ICL,Directly Compressible Calcium Carbonate; Maltodextrin,471-34-1,Directly compressible diluent for solid oral dosage forms. Also used in antacid preparations; osteoporosis treatment and mineral supplements,Tablets,,,
SCORALITE DC 90MD,scoralite-dc-90md,https://www.pharmaexcipients.com/product/scoralite-dc-90md/,PE331,0,,ICL,Directly Compressible Calcium Carbonate; Starch,471-34-1,Directly compressible diluent for solid oral dosage forms. Also used in antacid preparations; osteoporosis treatment and mineral supplements,Tablets,,,
SCORALITE DC 90ST,scoralite-dc-90st,https://www.pharmaexcipients.com/product/scoralite-dc-90st/,PE330,0,,ICL,Calcium Carbonate; Starch,471-34-1,Electrolyte replenisher in IV infusions and for treatment of hypokalemia. Also; used as a tonicity agent in parenteral and??ophthalmic preparations as well as a pH modifier in solid oral dosage forms,Parenteral and?Ophthalmic preparations,,USP/NF,
